-100.0	-100.0	0.0	0.0
-100.0	-100.0	0.0	0.0
-100.0	-100.0	0.0	0.0
-100.0	-4.8	0.0	0.0
-4.6	-100.0	-100.0	-4.4
-35.91735345678097	-100.0	-100.0	-34.61011057340513
-33.72578096796885	-24.516560292386103	-34.97491127819393	-34.451500975711554
-100.0	-100.0	-34.167628932259845	-100.0
-100.0	-100.0	-4.2	-4.0
-27.336670785770004	-27.550607449494	-100.0	-26.737936621410004
-26.181383134900003	-100.0	-25.9023872371	2.0959739142010054
-24.014579619	-24.3337066552	-24.015940239	6.551082126890006
-100.0	-24.195116895300004	-25.1486057549	11.390091252100007
-22.774777500000003	-100.0	-23.196920239	16.877879169000007
-100.0	23.086532410000007	-21.912024709999997	-100.0
-100.0	-3.9	-7.32	-4.1
-100.0	-16.363300000000002	-100.0	-100.0
-100.0	-100.0	0.0	0.0
-100.0	-4.2	0.0	0.0
-100.0	-4.3	0.0	0.0
-4.6	-100.0	0.0	0.0
-100.0	-4.5	0.0	0.0
-4.8	-100.0	0.0	0.0
-100.0	-4.7	0.0	0.0
-100.0	-4.3	-100.0	-100.0
-4.4	-100.0	-100.0	-4.2
-34.55323076123234	-22.573955880429004	-100.0	-100.0
-4.2	-4.0	-7.890000000000001	-100.0
-100.0	-100.0	-100.0	-3.9
-27.436051315299995	-27.454665317306603	-100.0	-100.0
-3.9	-3.7	-3.9	-6.9399999999999995
-24.783080635100006	-26.482913639468997	-100.0	2.2959739142010056
6.551082126890006	-100.0	-24.531484195000004	-100.0
-3.8	-3.5999999999999996	-6.93	-3.8
-19.993251900000004	29.87392490000001	-100.0	-17.758632
-100.0	-17.171975000000003	-18.4774682	-16.266280000000002
-16.05677	-17.982533999999998	-17.245416000000002	-100.0
-100.0	-100.0	-7.6899999999999995	0.0
-100.0	-4.1	0.0	0.0
-4.4	-100.0	0.0	0.0
-100.0	-4.3	0.0	0.0
-100.0	-100.0	0.0	0.0
-100.0	-4.5	0.0	0.0
-4.8	-4.6	0.0	0.0
-100.0	-100.0	-4.3	-100.0
-100.0	-100.0	-4.3	-4.1
-33.58364649372695	-100.0	-100.0	-20.526617644921114
-100.0	-18.36290849435679	-31.255194636673707	-100.0
-100.0	-3.8	-7.51	-3.8
-27.955168931693997	-28.64167032865672	-100.0	-8.263235016547466
-100.0	-28.223696204107114	-27.034714797500005	-5.070261129497185
-1.633623477219095	-26.153846636732002	-27.198112955950005	-100.0
-3.5999999999999996	-100.0	-6.75	-3.5999999999999996
-100.0	45.44929000000001	-100.0	-12.561399999999999
-17.333975	-15.34428	37.30436100000001	-14.95946
-16.26501	-16.426396	-15.607989999999997	-15.953790000000001
-17.832073	-100.0	-16.017500000000002	-100.0
-100.0	-3.9	-7.5	-4.1
-4.2	-100.0	-100.0	-100.0
-4.3	-100.0	-4.1	-19.632868
-100.0	-29.066721514431002	-100.0	-100.0
-4.5	-100.0	-8.08	0.0
-100.0	-4.4	0.0	0.0
-4.7	-100.0	0.0	0.0
-4.3	-100.0	-100.0	-100.0
-100.0	-100.0	-100.0	-100.0
-4.1	-100.0	-100.0	-3.9
-31.11141687311713	-30.376709854269325	-100.0	-16.0698983270631
-100.0	-100.0	-29.5121260137057	-13.633220363403446
-28.72503941886911	-28.29419783942175	-29.93054019356855	-11.036911514892719
-8.263235016547466	-27.568927395322106	-28.8486151364737	-27.654667855522103
-5.070261129497185	-100.0	-27.658271179221764	-100.0
-100.0	-3.3	-6.74	-3.5
-14.00922	54.38810000000001	-100.0	-14.44824
-14.988970000000002	-100.0	45.44929000000001	-15.476770000000002
-15.44726	-100.0	-15.839739	-100.0
-3.9	-3.7	-3.7	-3.9
-100.0	-100.0	-100.0	-100.0
-4.1	-3.9	-3.9	-100.0
-100.0	-100.0	-100.0	-8.07
-30.044806704988	-29.760290802788	-100.0	-100.0
-100.0	-4.2	-7.890000000000001	0.0
-4.5	-100.0	0.0	0.0
-4.6	-4.4	0.0	0.0
-100.0	-100.0	-100.0	-100.0
-100.0	-3.9	-100.0	-100.0
-100.0	-100.0	-100.0	-3.8
-30.702988082414656	-30.260032759213015	-100.0	-100.0
-3.8	-3.5999999999999996	-7.13	-3.5999999999999996
-13.633220363403446	-29.224214596130235	-100.0	-28.2720681603395
-28.290734299069115	-100.0	-27.545530955988333	-100.0
-3.5	-3.3	-6.74	-3.3
-100.0	-6.17	-100.0	-6.55
-9.233	64.209	-8.853	-100.0
-3.5999999999999996	-3.4	-6.369999999999999	0.0
-3.7	-100.0	0.0	0.0
-100.0	-3.5999999999999996	0.0	0.0
-3.9	-3.7	0.0	0.0
-100.0	-100.0	-100.0	0.0
-100.0	-3.9	-3.9	0.0
-29.938303886307	-100.0	-100.0	-30.257200700509202
-100.0	-31.646086368207882	-30.287228305342104	-100.0
-4.4	-4.2	-7.890000000000001	0.0
-100.0	-100.0	0.0	0.0
-100.0	-3.9	-100.0	-3.9
-100.0	-100.0	-100.0	-100.0
-100.0	-100.0	-3.9	-3.7
-30.38735955655055	-100.0	-100.0	-29.53886699724505
-100.0	-100.0	-29.418168039040317	-28.9254614435608
-28.890881105193003	-29.46678986533225	-29.362731386927827	-100.0
-3.5	-100.0	-6.74	-3.3
-100.0	-3.2	-100.0	-3.2
-6.359999999999999	-100.0	-6.18	-6.359999999999999
-8.962	75.01	-6.17	-6.369999999999999
-100.0	64.209	-6.18	-100.0
-100.0	-3.4	-3.4	-3.5999999999999996
-3.7	-100.0	-100.0	-3.7
-100.0	-100.0	-3.5999999999999996	-100.0
-3.9	-100.0	-3.7	-13.087200000000001
-100.0	-29.985601760118207	-100.0	-100.0
-4.1	-3.9	-7.32	-4.1
-31.123199481023313	-31.009749473788332	-100.0	-32.04392756333746
-100.0	-100.0	-31.212246009656297	-100.0
-4.4	-4.2	-11.129999999999999	0.0
-100.0	-3.8	-3.9	-100.0
-3.9	-3.7	-3.9	-100.0
-100.0	-100.0	-100.0	-100.0
-3.7	-3.5	-100.0	-100.0
-3.5999999999999996	-100.0	-100.0	-3.4
-29.195610823554517	-100.0	-100.0	-100.0
-100.0	-3.2	-6.55	-3.2
-3.3	-100.0	-100.0	-10.0
-3.2	100.0	0.0	0.0
-3.3	86.9	-100.0	-3.3
-3.4	-100.0	75.01	-3.4
-100.0	-6.359999999999999	-6.18	-100.0
-3.5999999999999996	-100.0	-3.4	-100.0
-3.7	-100.0	-100.0	-100.0
-100.0	-100.0	-100.0	-7.31
-30.1272725344737	-30.13216106608298	-100.0	-30.538251902360106
-100.0	-100.0	-30.365701846261317	-30.9574052003092
-31.0892479215575	-31.877713810944883	-30.879217386606477	-100.0
-4.2	-4.0	-7.51	-4.2
-100.0	-32.23117669411939	-100.0	-31.3241635210182
-3.9	-3.9	0.0	0.0
-100.0	-3.8	0.0	0.0
-100.0	-100.0	0.0	0.0
-100.0	-100.0	0.0	0.0
-100.0	-100.0	0.0	0.0
-3.4	-3.4	0.0	0.0
-100.0	-100.0	0.0	0.0
-3.2	-100.0	0.0	0.0
0.0	0.0	0.0	0.0
-3.2	-3.2	100.0	0.0
-3.3	-3.3	-3.0999999999999996	0.0
-6.369999999999999	-6.369999999999999	-100.0	-100.0
-100.0	-100.0	-3.3	-100.0
-100.0	-100.0	-100.0	-100.0
-100.0	-100.0	-100.0	-15.445990000000002
-30.60892080482789	-29.6442308463446	-100.0	-100.0
-3.9	-100.0	-3.7	-7.5
-31.259515093465993	-13.14865571489272	-100.0	-31.92196847891638
-100.0	-15.93379014340345	-32.015482938840314	-31.62051509346599
-31.3241635210182	-31.3241635210182	-31.889798960480025	-31.62051509346599
-3.8	-4.0	0.0	0.0
-3.7	-100.0	0.0	0.0
-100.0	-100.0	0.0	0.0
-3.5	-100.0	0.0	0.0
-100.0	-3.5999999999999996	0.0	0.0
-100.0	-100.0	0.0	0.0
-3.2	-3.4	0.0	0.0
-100.0	-100.0	0.0	0.0
100.0	0.0	0.0	0.0
86.9	-3.3	-10.0	-6.18
-100.0	-100.0	75.01	-6.369999999999999
-9.033	-9.395	64.209	-100.0
-100.0	-3.5999999999999996	-3.4	-100.0
-100.0	-100.0	-100.0	-100.0
-100.0	-100.0	-100.0	-3.8
-28.839212975322102	-29.8235634556917	-100.0	-100.0
-100.0	-4.0	-3.8	-4.0
-30.380112797752922	-10.165173016547467	-100.0	-31.730921264792478
-32.048569244366774	-100.0	-13.14865571489272	-31.20526656258738
-31.530515093465993	-33.07297924436677	-31.95693131387368	-31.3241635210182
-3.9	-100.0	0.0	0.0
-3.8	-100.0	0.0	0.0
-100.0	-100.0	0.0	0.0
-100.0	-3.8	0.0	0.0
-100.0	-100.0	0.0	0.0
-3.4	-3.5999999999999996	0.0	0.0
-100.0	-3.5	0.0	0.0
-100.0	-100.0	0.0	0.0
-100.0	-100.0	0.0	0.0
-3.2	-100.0	-100.0	0.0
-3.3	-100.0	-3.3	0.0
54.38810000000001	-12.5433	-100.0	-12.2175
-100.0	-12.561399999999999	45.44929000000001	-100.0
-100.0	-3.8	-6.75	-100.0
-100.0	-3.9	-100.0	-3.9
-29.013397007393003	-100.0	-100.0	-6.739081129497184
-100.0	-3.0434234772190933	-28.2612198290079	-28.186221987230006
-29.613059467798	-100.0	-6.739081129497184	-100.0
-4.1	-100.0	-7.699999999999999	-4.3
-32.27976937791626	-100.0	-100.0	-32.069976938185306
-4.0	-100.0	-100.0	-100.0
-100.0	-100.0	-100.0	-100.0
-100.0	-4.0	-100.0	-3.8
-100.0	-100.0	-100.0	-100.0
-3.5999999999999996	-100.0	-3.8	-3.5999999999999996
-100.0	-100.0	-100.0	-3.5
-3.4	-3.5999999999999996	-3.5999999999999996	-100.0
-100.0	-100.0	-3.5	-100.0
-100.0	-3.4	-100.0	-100.0
-3.3	-100.0	-100.0	-100.0
-100.0	-3.5999999999999996	-100.0	-3.5999999999999996
45.44929000000001	-17.045416000000003	-100.0	-14.41873
37.30436100000001	-15.855500000000003	-15.839739	-15.105259999999998
-100.0	-100.0	29.87392490000001	-17.802534
-100.0	-20.646175000000003	23.086532410000007	-100.0
-3.9	-4.1	-7.32	-4.1
-26.8306055158	1.1739739142010066	-100.0	-100.0
-4.1	-100.0	-7.699999999999999	0.0
-100.0	-100.0	0.0	0.0
-4.3	-4.5	0.0	0.0
-100.0	-4.3	-100.0	-100.0
-100.0	-100.0	-100.0	-4.0
-100.0	-4.1	-100.0	-100.0
-3.8	-100.0	-4.0	-100.0
-100.0	-100.0	-100.0	-100.0
-3.5999999999999996	-100.0	-100.0	-3.5999999999999996
-3.5	-3.7	-100.0	-100.0
-100.0	-100.0	-3.5999999999999996	-3.4
-100.0	-100.0	-100.0	-100.0
-100.0	-100.0	-3.4	-3.5999999999999996
-100.0	-21.01669192	-100.0	-17.9557651
37.30436100000001	-100.0	-17.501391	-17.763293
29.87392490000001	-19.6068657	-17.114734	-100.0
-3.8	-4.0	-3.8	-7.51
16.877879169000007	-100.0	-100.0	-21.2859761
-100.0	-23.701908264000004	11.190091252100007	-25.458560772000002
-27.41214851339	-100.0	5.971082126890007	-100.0
-100.0	-4.4	-7.890000000000001	0.0
-100.0	-4.5	0.0	0.0
-100.0	-100.0	0.0	0.0
-100.0	-100.0	-4.3	-100.0
-100.0	-4.3	-4.3	-4.1
-4.0	-100.0	-100.0	-100.0
-100.0	-100.0	-4.1	-100.0
-100.0	-100.0	-100.0	-100.0
-100.0	-3.9	-100.0	-3.7
-3.5999999999999996	-100.0	-100.0	-100.0
-100.0	-3.7	-3.7	-100.0
-3.4	-100.0	-100.0	-100.0
-100.0	-3.7	-100.0	-3.7
-19.5208668	-20.007155	-100.0	-100.0
-3.7	-3.9	-3.7	-3.9
23.086532410000007	-22.06026733	-100.0	-18.638509
-100.0	-19.844186	16.877879169000007	-100.0
-4.0	-4.2	-4.0	-7.890000000000001
5.971082126890007	-24.400581217000003	-100.0	-100.0
-4.2	-4.4	-4.2	-12.014000000000001
-100.0	-29.385241987230003	-100.0	-30.532271307030005
-100.0	-31.0752559458208	-29.739261587975	-100.0
-4.5	-100.0	-8.46	0.0
-4.3	-100.0	-100.0	-4.3
-100.0	-100.0	-100.0	-100.0
-4.1	-100.0	-4.3	-100.0
-100.0	-4.2	-100.0	-100.0
-100.0	-100.0	-100.0	-3.9
-100.0	-100.0	-100.0	-100.0
-3.7	-3.9	-3.9	-3.7
-100.0	-100.0	-100.0	-100.0
-100.0	-3.7	-3.7	-3.7
-100.0	-100.0	-100.0	-21.33690671
-20.80293454	-100.0	-21.19669192	-22.4815575
-100.0	-21.51495913	-21.96817229	-22.476749242
16.877879169000007	-100.0	-21.9937575	-21.3922643
11.190091252100007	-22.3709874	-22.30958533	-23.970644070000002
-100.0	-24.632832760000007	5.971082126890007	-24.088911280000005
1.1739739142010066	-26.284211594	-25.403210337300006	-26.358365329999998
-100.0	-27.210205863000006	-3.2434234772190935	-26.972697663
-29.0978893745	-100.0	-7.319081129497185	-30.41578390312
-31.068945914850005	-100.0	-11.087173016547467	-100.0
-100.0	-100.0	-8.649999999999999	0.0
-100.0	-100.0	-100.0	-100.0
-4.3	-4.5	-100.0	-100.0
-100.0	-100.0	-100.0	-4.2
-100.0	-4.3	-100.0	-100.0
-100.0	-100.0	-4.2	-100.0
-3.9	-4.1	-100.0	-3.9
-100.0	-100.0	-100.0	-100.0
-3.7	-3.9	-3.9	-3.7
-100.0	-100.0	-100.0	-100.0
-3.7	-100.0	-3.7	-100.0
-3.8	-4.0	-100.0	-4.0
-22.68350508	-100.0	-100.0	-100.0
-4.0	-100.0	-7.51	0.0
-22.681557500000004	-22.430796100000006	-100.0	-22.562526400000007
-24.427664070000002	-24.969442760000007	-24.04571649	-26.683719794000005
-26.324044655200005	-100.0	-25.339646797000004	-25.087931280000003
-28.504120660937005	-25.52922145	-25.772226308000008	-100.0
-4.5	-100.0	-8.46	0.0
-4.6	0.0	0.0	0.0
-100.0	0.0	0.0	0.0
-100.0	-4.7	0.0	0.0
-100.0	-100.0	0.0	0.0
-100.0	-100.0	0.0	0.0
-4.2	-4.4	0.0	0.0
-100.0	-100.0	0.0	0.0
-100.0	-100.0	0.0	0.0
-3.9	-4.1	0.0	0.0
-100.0	-4.0	0.0	0.0
-3.7	-100.0	0.0	0.0
-100.0	-4.0	0.0	0.0
-100.0	-100.0	0.0	0.0
-4.0	-4.2	0.0	0.0
-100.0	-100.0	-100.0	0.0
-22.891532910000002	-22.95493640000001	-100.0	-24.927067286000003
-23.0942023	-100.0	-24.579688660000002	-100.0
-4.4	-4.6	-4.4	-4.6
-25.292856240000006	-100.0	-100.0	-100.0
-100.0	-4.8	-8.649999999999999	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
-100.0	-4.7	-4.7	-100.0
-4.5	-100.0	-4.7	-100.0
-100.0	-100.0	-100.0	-4.4
-4.3	-4.4	-100.0	-100.0
-100.0	-100.0	-4.4	-100.0
-4.1	-100.0	-100.0	-4.1
-100.0	-4.1	-100.0	-4.0
-3.9	-4.0	-4.1	-100.0
-100.0	-100.0	-4.0	-4.0
-100.0	-4.0	-100.0	-100.0
-4.0	-100.0	-4.0	-4.2
-100.0	-4.2	-100.0	-100.0
-100.0	-100.0	-4.2	-4.4
-23.948865700000002	-22.95493640000001	-100.0	-100.0
-4.4	-100.0	-8.27	0.0
-100.0	0.0	0.0	0.0
-4.6	0.0	0.0	0.0
-100.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
